349	0
350	1
351	2
352	3
353	4
354	5
355	6
356	7
357	8
358	9
359	10
360	11
361	12
362	13
363	14
364	15
365	16
366	17
367	18
368	19
369	20
370	21
371	22
372	23
373	24
34	25
374	26
375	27
376	28
377	29
378	30
379	31
380	32
381	33
382	34
383	35
384	36
385	37
386	38
387	39
388	40
389	41
390	42
198	43
391	44
392	45
393	46
394	47
395	48
396	49
397	50
398	51
399	52
400	53
401	54
402	55
403	56
404	57
405	58
406	59
407	60
408	61
409	62
410	63
411	64
412	65
413	66
414	67
415	68
416	69
417	70
418	71
419	72
420	73
421	74
422	75
423	76
424	77
425	78
426	79
427	80
428	81
429	82
430	83
431	84
432	85
433	86
434	87
435	88
436	89
437	90
438	91
439	92
440	93
441	94
442	95
443	96
444	97
445	98
446	99
447	100
448	101
449	102
450	103
451	104
452	105
453	106
454	107
455	108
456	109
457	110
458	111
459	112
460	113
461	114
462	115
463	116
464	117
465	118
466	119
467	120
468	121
469	122
470	123
471	124
472	125
473	126
474	127
475	128
476	129
477	130
478	131
479	132
480	133
481	134
482	135
483	136
484	137
485	138
486	139
487	140
488	141
489	142
490	143
491	144
492	145
493	146
494	147
495	148
496	149
497	150
498	151
499	152
500	153
501	154
502	155
503	156
504	157
505	158
506	159
507	160
508	161
509	162
510	163
511	164
512	165
513	166
514	167
515	168
516	169
517	170
518	171
519	172
520	173
521	174
522	175
523	176
524	177
525	178
526	179
527	180
528	181
529	182
530	183
531	184
532	185
533	186
534	187
535	188
536	189
537	190
538	191
539	192
540	193
541	194
542	195
543	196
544	197
545	198
546	199
173	200
547	201
548	202
549	203
550	204
551	205
552	206
553	207
554	208
555	209
556	210
557	211
558	212
559	213
560	214
561	215
562	216
563	217
564	218
565	219
566	220
567	221
568	222
569	223
570	224
571	225
572	226
