degree distribution (probability density function of the degree in logarithmic bins) 
2	0.0785647
3	0.0461263
4.47368	0.0569486
6.41784	0.0355936
8.54717	0.0192573
11.4147	0.0262467
16.4408	0.0252581
22.9497	0.0174304
31.2704	0.0155743
43.0495	0.0117482
50	0.000561803

degree distribution (degree-occurrences) 
2	0.0596667
3	0.0483333
4	0.0433333
5	0.039
6	0.0413333
7	0.0296667
8	0.024
9	0.029
10	0.0243333
11	0.032
12	0.021
13	0.0223333
14	0.0233333
15	0.0183333
16	0.0253333
17	0.027
18	0.0186667
19	0.0196667
20	0.0206667
21	0.018
22	0.0203333
23	0.0116667
24	0.017
25	0.02
26	0.0183333
27	0.0183333
28	0.018
29	0.014
30	0.0183333
31	0.014
32	0.015
33	0.0143333
34	0.016
35	0.0126667
36	0.0146667
37	0.0123333
38	0.0123333
39	0.011
40	0.0126667
41	0.0156667
42	0.0123333
43	0.013
44	0.007
45	0.011
46	0.0133333
47	0.0166667
48	0.0123333
49	0.012
50	0.0106667


--------------------------------------
community distribution (size-occurrences)
10	0.0952381
11	0.0595238
12	0.047619
13	0.0238095
14	0.047619
15	0.0119048
16	0.0357143
17	0.0119048
19	0.0238095
20	0.0119048
22	0.0238095
23	0.0119048
27	0.0119048
28	0.0595238
29	0.0357143
30	0.0119048
31	0.0119048
32	0.0238095
33	0.0119048
34	0.0238095
35	0.0119048
38	0.0119048
39	0.0119048
40	0.0119048
41	0.0357143
42	0.0238095
43	0.0119048
47	0.0119048
49	0.0238095
52	0.0238095
54	0.0119048
59	0.0119048
61	0.0119048
62	0.0119048
63	0.0119048
65	0.0119048
68	0.0119048
69	0.0238095
71	0.0238095
75	0.0238095
79	0.0119048
86	0.0119048
89	0.0119048
92	0.0119048
94	0.0119048
97	0.0119048


--------------------------------------
mixing parameter
0.428571	0.000333333
0.5	0.0503333
0.571429	0.00233333
0.607783	0.0336667
0.639459	0.0143333
0.671202	0.203333
0.698622	0.391
0.721047	0.173333
0.751875	0.069
0.791034	0.0286667
0.814235	0.00233333
0.834215	0.009
1	0.0223333

--------------------------------------
