degree distribution (probability density function of the degree in logarithmic bins) 
2	0.0825148
3	0.0448538
4.47934	0.0557958
6.42523	0.0357607
8.55	0.0193784
11.4323	0.0265979
16.4486	0.0253853
22.9412	0.017246
31.3562	0.0155743
43.0956	0.0116513
50	0.000561803

degree distribution (degree-occurrences) 
2	0.0626667
3	0.047
4	0.042
5	0.0386667
6	0.041
7	0.0303333
8	0.024
9	0.0293333
10	0.024
11	0.033
12	0.0203333
13	0.0236667
14	0.0223333
15	0.0196667
16	0.026
17	0.0256667
18	0.0196667
19	0.0196667
20	0.0206667
21	0.0163333
22	0.0203333
23	0.013
24	0.0176667
25	0.02
26	0.0166667
27	0.0173333
28	0.0156667
29	0.0156667
30	0.0173333
31	0.015
32	0.0143333
33	0.016
34	0.0163333
35	0.0133333
36	0.0143333
37	0.0116667
38	0.012
39	0.0113333
40	0.0123333
41	0.0156667
42	0.0116667
43	0.0126667
44	0.00733333
45	0.0113333
46	0.013
47	0.017
48	0.0123333
49	0.012
50	0.0106667


--------------------------------------
community distribution (size-occurrences)
10	0.0952381
11	0.0595238
12	0.047619
13	0.0238095
14	0.047619
15	0.0119048
16	0.0357143
17	0.0119048
19	0.0238095
20	0.0119048
22	0.0238095
23	0.0119048
27	0.0119048
28	0.0595238
29	0.0357143
30	0.0119048
31	0.0119048
32	0.0238095
33	0.0119048
34	0.0238095
35	0.0119048
38	0.0119048
39	0.0119048
40	0.0119048
41	0.0357143
42	0.0238095
43	0.0119048
47	0.0119048
49	0.0238095
52	0.0238095
54	0.0119048
59	0.0119048
61	0.0119048
62	0.0119048
63	0.0119048
65	0.0119048
68	0.0119048
69	0.0238095
71	0.0238095
75	0.0238095
79	0.0119048
86	0.0119048
89	0.0119048
92	0.0119048
94	0.0119048
97	0.0119048


--------------------------------------
mixing parameter
0	0.000666667
0.2	0.000333333
0.25	0.000666667
0.333333	0.0266667
0.363636	0.000333333
0.4	0.0223333
0.428301	0.0146667
0.454779	0.0466667
0.49635	0.625
0.518933	0.140333
0.548511	0.06
0.585267	0.0386667
0.615652	0.00133333
0.665762	0.0223333

--------------------------------------
