0	0
399	1
1311	2
2393	3
2401	4
1	5
3	6
4	7
5	8
6	9
268	10
709	11
771	12
851	13
1269	14
1606	15
1621	16
1628	17
1634	18
1637	19
1638	20
1643	21
1646	22
1647	23
1653	24
1663	25
1670	26
1685	27
2104	28
2151	29
2169	30
2184	31
2201	32
2202	33
2214	34
2216	35
2248	36
2311	37
2314	38
2	39
7	40
281	41
830	42
1091	43
1128	44
1239	45
2394	46
497	47
699	48
834	49
859	50
978	51
1607	52
1608	53
1618	54
1622	55
1623	56
1635	57
1641	58
1645	59
1648	60
1654	61
1657	62
1658	63
1660	64
1673	65
2327	66
2365	67
2384	68
2388	69
220	70
1678	71
8	72
9	73
63	74
272	75
392	76
393	77
411	78
418	79
445	80
491	81
504	82
525	83
708	84
980	85
1801	86
2084	87
2106	88
2133	89
2147	90
2159	91
2168	92
2171	93
2183	94
2204	95
2205	96
2208	97
2228	98
2232	99
2243	100
2245	101
2258	102
2260	103
2261	104
2269	105
2285	106
2310	107
2313	108
2330	109
2376	110
2402	111
2404	112
2098	113
10	114
269	115
270	116
271	117
284	118
285	119
288	120
304	121
305	122
408	123
448	124
2390	125
2403	126
11	127
16	128
43	129
66	130
68	131
493	132
966	133
12	134
52	135
54	136
88	137
124	138
654	139
662	140
667	141
670	142
1065	143
13	144
434	145
489	146
714	147
818	148
14	149
24	150
85	151
90	152
93	153
117	154
141	155
160	156
391	157
413	158
496	159
774	160
802	161
962	162
15	163
64	164
73	165
92	166
116	167
172	168
181	169
48	170
67	171
98	172
119	173
121	174
167	175
17	176
58	177
69	178
136	179
148	180
1298	181
18	182
20	183
89	184
19	185
1624	186
21	187
184	188
495	189
22	190
32	191
44	192
49	193
114	194
180	195
23	196
25	197
34	198
40	199
41	200
55	201
79	202
80	203
81	204
83	205
103	206
158	207
162	208
982	209
1412	210
76	211
120	212
26	213
31	214
78	215
100	216
101	217
142	218
155	219
185	220
213	221
221	222
228	223
231	224
234	225
235	226
665	227
1417	228
1443	229
1451	230
27	231
60	232
112	233
133	234
183	235
678	236
28	237
29	238
458	239
30	240
50	241
147	242
151	243
165	244
171	245
182	246
188	247
189	248
70	249
71	250
72	251
94	252
99	253
107	254
108	255
137	256
146	257
163	258
164	259
216	260
222	261
223	262
241	263
382	264
469	265
536	266
602	267
658	268
660	269
668	270
676	271
679	272
682	273
1018	274
1403	275
1413	276
2081	277
2370	278
109	279
159	280
193	281
194	282
395	283
403	284
420	285
426	286
427	287
428	288
449	289
467	290
476	291
480	292
505	293
509	294
514	295
33	296
900	297
36	298
37	299
39	300
87	301
35	302
38	303
178	304
987	305
42	306
47	307
45	308
51	309
53	310
57	311
59	312
74	313
77	314
110	315
122	316
125	317
127	318
128	319
129	320
139	321
143	322
149	323
150	324
156	325
174	326
175	327
179	328
187	329
409	330
432	331
438	332
441	333
477	334
482	335
519	336
540	337
672	338
696	339
742	340
1467	341
1497	342
46	343
84	344
104	345
113	346
153	347
161	348
323	349
61	350
75	351
91	352
394	353
415	354
429	355
443	356
446	357
460	358
534	359
538	360
897	361
464	362
215	363
433	364
56	365
383	366
384	367
414	368
529	369
960	370
967	371
990	372
298	373
704	374
740	375
1156	376
62	377
82	378
132	379
140	380
166	381
186	382
330	383
343	384
653	385
655	386
778	387
983	388
1011	389
1117	390
1393	391
1419	392
1552	393
65	394
106	395
1095	396
118	397
135	398
168	399
229	400
376	401
400	402
474	403
560	404
570	405
571	406
572	407
575	408
620	409
1133	410
1434	411
1449	412
1469	413
2074	414
134	415
177	416
219	417
230	418
240	419
247	420
292	421
318	422
386	423
666	424
775	425
867	426
1141	427
1401	428
1609	429
1891	430
1981	431
2099	432
145	433
407	434
517	435
526	436
1573	437
2342	438
244	439
144	440
481	441
544	442
648	443
836	444
1510	445
723	446
819	447
738	448
1999	449
2000	450
97	451
173	452
131	453
365	454
804	455
1530	456
440	457
86	458
115	459
250	460
280	461
410	462
533	463
1007	464
1774	465
95	466
96	467
152	468
157	469
1598	470
170	471
339	472
651	473
680	474
