degree distribution (probability density function of the degree in logarithmic bins) 
3	0.289315
4.38768	0.21372
6	0.0444187
7.81295	0.0613172
10.7391	0.0229737
14.3889	0.0135704
18.4	0.00569028
25.0882	0.00486751
31.95	0.00216109
43.05	0.00163113

degree distribution (degree-occurrences) 
3	0.282
4	0.169
5	0.107
6	0.076
7	0.061
8	0.043
9	0.035
10	0.036
11	0.015
12	0.018
13	0.018
14	0.008
15	0.017
16	0.011
17	0.009
18	0.008
19	0.007
20	0.004
21	0.002
22	0.003
23	0.006
24	0.008
25	0.002
26	0.004
27	0.005
28	0.006
29	0.003
30	0.005
31	0.003
32	0.002
33	0.001
34	0.001
35	0.003
36	0.001
37	0.001
38	0.002
39	0.002
40	0.003
41	0.001
42	0.001
43	0.004
44	0.001
46	0.001
47	0.001
48	0.002
49	0.001
50	0.001


--------------------------------------
community distribution (size-occurrences)
15	0.15
18	0.05
21	0.1
23	0.05
27	0.05
34	0.05
38	0.05
49	0.05
50	0.05
62	0.05
81	0.05
84	0.05
88	0.15
90	0.05
93	0.05


--------------------------------------
mixing parameter
0.255164	0.083
0.333617	0.291
0.379485	0.112
0.408387	0.28
0.446723	0.04
0.5	0.128
0.571429	0.001
0.6	0.003
0.666667	0.061
1	0.001

--------------------------------------
